2nd related event ID;Away Score;Away Team ID;Away Team Name;Competition ID;Competition Name;Date Time;Direction of Team Play;Event ID;Filename;Formation change;Formation slot;Frame ID;Half ID;Half Name;Home Score;Home Team ID;Home Team Name;Injured PlayerID;Injury;Involved;Key Pass;Kick off;Match Date;Match Day;Match ID;Match Name;Match Time;Opposite related event ID;Opposition ID;Opposition Name;Opposition Type;Period Class;Period ID;Period Name;Period Type;Player ID;Player Name;Right away score;Right home score;Season ID;Season Name;Shirt Number;Team formation;Team ID;Team Name;Team player formation;Team Type;Third - Length;Third - Width;Type Description;Type ID;Type Name;Unique ID;Version;Zone;2Nd Assist;50/50;6-Seconds Violation;Added time minutes;Aerial duel;Aerial Duel - Lost;Aerial Duel - Won;Aerial Foul;Angle;Argument;Assist;Attacking Pass;Attempted Tackle;Away Team Possession;Back pass;Ball hits post;Ball hits woodwork;Ball kicked out for fair play;Ball out of play;Ball put out of play from challenge;Ball Recoveries - Attacking;Ball Recoveries - Defending;Ball Recoveries - Middle;Ball recovery;Ball shielding;Big Chance;Big Chance Assist;Block by hand;Blocked Pass;Blocked Pass (Q);Blocked x co-ordinate;Blocked y co-ordinate;Card;Caught offside;Challenge (Unsuccessful);Chance missed;Chipped;Clearance;Clock affecting;Contentious offside decision;Corner;Corner - Inswinger;Corner - Outswinger;Corner - Straight;Corner awarded;Cross;Cross - Successful;Cross - Unsuccessul;Crowd interaction;Crowd Trouble;Dangerous play;Defender blocks cross;Defender blocks shot;Defensive duel;Delayed Start;Denied goal-scoring opp;Direct Ball;Dispossessed;Dissent;Dive;Drinks Break;Drop ball;Early end;Elbow/Violent Conduct;Encroachment;End;End cause;End of stoppage;End Type;Entering field;Error leading to goal;Error leading to shot;Error leading to shot or goal;Event from fast break;Event from open play;Excessive celebration;Failed to block;Fire;Flick-on;Follows shot blocked;Follows shot rebound;Foul;Foul (Q);Foul and abusive language;Foul Conceded;Foul Throw-In;Foul Throw-In (Q);Free kick;Free Kick - Blocked by wall;Free kick - Direct;Free kick - Indirect;Free Kick Won;Game end;GK 1 on 1;GK attempt to claim cross;GK attempts save from cross;GK ball hits bar after save;GK ball hits left post after save;GK ball hits right post after save;GK Both Arms;GK Both Legs;GK catches ball;GK cross claimed;GK cross not claimed;GK goal against;GK goal kick;GK hoof;GK kick from hands;GK Left Arm;GK Left Leg;GK low goal kick;GK Over-arm;GK penalty against;GK pick up;GK Punch;GK Punch (Q);GK Right Arm;GK Right Leg;GK save - catch;GK save - collected;GK save - deflected save;GK save - dive and catch;GK save - dive and deflect;GK save - diving;GK save - fingertip;GK save - parried danger;GK save - parried safe;GK save - reaching;GK save - shot was off target;GK save - standing;GK save - stooping;GK save - with feet;GK save - with hands;GK shot against (no need to save);GK shot saved;GK shot saved from on player;GK smother - challenged;GK smother - unchallenged;GK start of play;GK sweeper keeper;GK throw;GK X Coordinate;GK Y Coordinate;Goal;Goal (GK got a touch);Goal (Open Play);Goal (Set-Play);Goal Assist;Goal disallowed;Goal from dribble;Goal from solo run;Goal mouth y co-ordinate;Goal mouth z co-ordinate;Goalkeeper becomes outfield player;Good skill;Ground Duel;Ground Duel - Lost;Ground Duel - Won;Handball;Handling on the line;Head;Head pass;Home Team Possession;Injury time announcement;Intentional assist;Interception;Last line of defence;Launch;Lay-off;Leaving field;Left footed;Length;Loose ball touch;Match resumes on new date;Match resumes on new date (Q);Match suspended;Minute;No player on posts on corner;Not Retreating;Object thrown on pitch;Obstruction;Off the ball foul;Offensive duel;Offside Pass;Offside provoked;Other ball contact;Other ball contact type;Other body part;Other reason;Out of Play Seconds (Last 5 mins);Outcome;Outfield player becomes player;Overrun;Own Goal Attempt - Attacking Team;Own Goal Attempt - Defending Team;Pass;Pass - Attacking;Pass - Attacking Successful;Pass - Attacking Unsuccessful;Pass - Backwards;Pass - Backwards Successful;Pass - Backwards Unsuccessful;Pass - Defending;Pass - Defending Successful;Pass - Defending Unsuccessful;Pass - Forwards;Pass - Forwards Successful;Pass - Forwards Unsuccessful;Pass - Long;Pass - Long Successful;Pass - Long Unsuccessful;Pass - Medium;Pass - Medium Successful;Pass - Medium Unsuccessful;Pass - Middle;Pass - Middle Successful;Pass - Middle Unsuccessful;Pass - Short;Pass - Short Successful;Pass - Short Unsuccessful;Pass - Sideways;Pass - Sideways Successful;Pass - SIdeways Unsuccessful;Pass - Successful;Pass - Unsuccessful;Pass End X;Pass End Y;Penalty;Persistent infringement;Player changed position;Player changed shirt;Player off;Player off pitch;Player on;Player on bench booked;Player on both posts on corner;Player on far post on corner;Player on near post on corner;Player reitred;Player returns;Players caught offside;Possession;Possession Data;Postponed;Professional foul;Pull Back;Red card;Referee abuse;Rescinded card;Rescinded card (Q);Right footed;Save / Blocked shot;Second;Second yellow;Serious Foul;Set Play;Shirt Pull/Holding;Shot;Shot (Incuding Own Goals);Shot - 1 on 1 chip;Shot - 35+ Centre;Shot - 35+ Left;Shot - 35+ Right;Shot - back heel;Shot - Blocked Duel;Shot - Box Centre;Shot - Box Deep Left;Shot - Box Deep Right;Shot - Box Left;Shot - Box Right;Shot - Close high;Shot - Close left;Shot - Close left and high;Shot - Close right;Shot - Close right and high;Shot - dipping;Shot - High;Shot - High centre;Shot - High left;Shot - High Right;Shot - Inside Box;Shot - Left;Shot - lob;Shot - Low centre;Shot - Low left;Shot - Low right;Shot - Out Of Box Centre;Shot - Out Of Box Deep Left;Shot - Out Of Box Deep Right;Shot - Out Of Box Left;Shot - Out Of Box Right;Shot - Outside Box;Shot - overhead;Shot - Right;Shot - rising;Shot - scramble;Shot - Small Box Centre;Shot - Small Box Left;Shot - Small Box Right;Shot - swerved left;Shot - swerved moving;Shot - swerved right;Shot - volley;Shot 2nd assisted;Shot Assist;Shot assisted;Shot blocked;Shot blocked by own player;Shot blocked on 6-yard line;Shot blocked on goal line;Shot coming from set piece;Shot coming from throw in set piece;Shot deflected;Shot didn’t reach goal line;Shot directly from corner;Shot directly from free kick;Shot from corner;Shot from free kick;Shot from individual play;Shot missed;Shot Off Target;Shot Off Target - Inside Box;Shot Off Target - Outside Box;Shot off target saved by GK;Shot On Target;Shot On Target - Inside Box;Shot On Target - Outside Box;Shot out on sideline;Shot saved;Shove/push;Spectator on pitch;Spitting;Start;Start of stoppage;Strong shot;Switch of play;Tackle;Tactical;Take on;Tap;Temporary stop;Through ball;Through Ball - Successful;Through Ball - Unsuccessful;Through ball should have been blocked;Throw in;Time wasting;Turnover;Unsporting Behaviour;Violent conduct;Weak shot;Weather problem;X;Y;Yellow Card;Table Name
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:48;;277;f24-23-2017-943000-eventdetails;;;656;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half;7;30-35;Normal Time;28525;Ezequiel Garay;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Defending;Right;Event has been deleted  the event will remain as it was originally with the same ID but will be resent with the type altered to 43.;43;Deleted event;1400715559;1,52E+12;Center;;;;;;;;;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,1;;;;;32;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;1;;;;;0,941;0,448;;;;;;;;;;;;;;;;;;;;;;;;;;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 16:01;;388;f24-23-2017-943000-eventdetails;;;912;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half Injury Time;10;45+;Normal Time;221306;;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Attacking;Left;Any pass attempted from one player to another - free kicks, corners, throw-ins, goal kicks and goal assists;1;Pass;1801438495;1,52E+12;Center;;;;;;;;;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,4;;;;;45;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;1;;;;;0,84;0,779;;;;;;;;;;;;;;;;;;;;;;;;;;49;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;0,773;1;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:57;;353;f24-23-2017-943000-eventdetails;;;833;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half;9;40-45;Normal Time;86153;MartÌZn Montoya;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Attacking;Right;Any pass attempted from one player to another - free kicks, corners, throw-ins, goal kicks and goal assists;1;Pass;1748860299;1,52E+12;Right;;;;;;;;;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,4;;;;;42;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;1;;;;;0,681;0,055;;;;;;;;;;;;;;;;;;;;;;;;;;42;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;0,732;0;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:38;;203;f24-23-2017-943000-eventdetails;;;471;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half;5;20-25;Normal Time;221306;;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Left;Any pass attempted from one player to another - free kicks, corners, throw-ins, goal kicks and goal assists;1;Pass;1270476890;1,52E+12;Back;;;;;;;;;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,9;;;;;23;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;1;;;;;0,417;0,863;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;0,394;1;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:31;;138;f24-23-2017-943000-eventdetails;;;307;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half;4;15-20;Normal Time;86153;MartÌZn Montoya;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Right;Any pass attempted from one player to another - free kicks, corners, throw-ins, goal kicks and goal assists;1;Pass;1880050741;1,52E+12;Back;;;;;;;;;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,3;;;;;16;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;1;;;;;0,365;0,062;;;;;;;;;;;;;;;;;;;;;;;;;;37;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;0,533;0;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:31;;140;f24-23-2017-943000-eventdetails;;;309;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half;4;15-20;Normal Time;88754;Geoffrey Kondogbia;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Central;Any pass attempted from one player to another - free kicks, corners, throw-ins, goal kicks and goal assists;1;Pass;1741493916;1,52E+12;Back;;;;;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,6;;;;;16;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;1;1;;1;1;;1;1;;1;;0,357;0,776;;;;;;;;;;;;;;;;;;;;;;;;;;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,343;0,548;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:37;;193;f24-23-2017-943000-eventdetails;;;433;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half;5;20-25;Normal Time;88754;Geoffrey Kondogbia;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Central;Any pass attempted from one player to another - free kicks, corners, throw-ins, goal kicks and goal assists;1;Pass;1468689796;1,52E+12;Back;;;;;;;;;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,8;;;;;22;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;1;1;;1;1;;1;1;;1;;0,338;0,73;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,349;0,602;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:53;;308;f24-23-2017-943000-eventdetails;;;741;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half;8;35-40;Normal Time;88754;Geoffrey Kondogbia;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Central;Any pass attempted from one player to another - free kicks, corners, throw-ins, goal kicks and goal assists;1;Pass;1569269386;1,52E+12;Back;;;;;;;;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,1;;;;;38;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;1;1;;1;1;;1;1;;1;;0,398;0,678;;;;;;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,422;0,504;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:16;;35;f24-23-2017-943000-eventdetails;;;51;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half;1;0-5;Normal Time;88754;Geoffrey Kondogbia;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Central;Any pass attempted from one player to another - free kicks, corners, throw-ins, goal kicks and goal assists;1;Pass;1218564413;1,52E+12;Center;;;;;;;;;1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,4;;;;;1;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;1;1;;1;1;;1;1;;1;;0,724;0,776;;;;;;;;;;;;;;;;;;;;;;;;;;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,666;0,552;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:16;;31;f24-23-2017-943000-eventdetails;;;48;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half;1;0-5;Normal Time;150360;Santiago Mina Lorenzo;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Central;Any pass attempted from one player to another - free kicks, corners, throw-ins, goal kicks and goal assists;1;Pass;1241385832;1,52E+12;Left;;;;;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;;1;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;1;1;;1;1;;1;1;;1;;0,662;0,845;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,646;0,566;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:28;;118;f24-23-2017-943000-eventdetails;;;273;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half;3;oct-15;Normal Time;88754;Geoffrey Kondogbia;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Right;Any pass attempted from one player to another - free kicks, corners, throw-ins, goal kicks and goal assists;1;Pass;1111953049;1,52E+12;Center;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,9;;;;;13;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;1;1;;1;1;;1;1;;1;;0,535;0,569;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,604;0,313;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:28;;117;f24-23-2017-943000-eventdetails;;;272;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half;3;oct-15;Normal Time;86153;MartÌZn Montoya;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Right;Any pass attempted from one player to another - free kicks, corners, throw-ins, goal kicks and goal assists;1;Pass;1444053697;1,52E+12;Center;;;;;;;;;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,3;;;;;13;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;1;1;;1;1;;1;1;;1;;0,604;0,313;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,63;0,198;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:16;;22;f24-23-2017-943000-eventdetails;;;36;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half;1;0-5;Normal Time;51952;Daniel Parejo;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Central;Any pass attempted from one player to another - free kicks, corners, throw-ins, goal kicks and goal assists;1;Pass;1914852602;1,52E+12;Center;;;;;;;;;0,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21,9;;;;;1;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;1;1;;;;;;;;1;1;;1;1;;1;1;;1;;0,531;0,594;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,369;0,392;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:16;;29;f24-23-2017-943000-eventdetails;;;46;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half;1;0-5;Normal Time;150360;Santiago Mina Lorenzo;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Central;Any pass attempted from one player to another - free kicks, corners, throw-ins, goal kicks and goal assists;1;Pass;1774360429;1,52E+12;Center;;;;;;;;;0,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,7;;;;;1;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;1;1;;;;;;;;1;1;;1;1;;1;1;;1;;0,667;0,43;;;;;;;;;;;;;;;;;;;;;;;;;;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,651;0,424;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:39;;217;f24-23-2017-943000-eventdetails;;;503;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half;5;20-25;Normal Time;51952;Daniel Parejo;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Central;Any pass attempted from one player to another - free kicks, corners, throw-ins, goal kicks and goal assists;1;Pass;1806462618;1,52E+12;Center;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,5;;;;;24;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;1;1;;;;;;;;1;1;;1;1;;1;1;;1;;0,515;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,457;0,457;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:39;;218;f24-23-2017-943000-eventdetails;;;504;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;;t186;Real Madrid;Away;1st Half;5;20-25;Normal Time;88754;Geoffrey Kondogbia;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Central;Any pass attempted from one player to another - free kicks, corners, throw-ins, goal kicks and goal assists;1;Pass;1222753915;1,52E+12;Center;;;;;;;;;0,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,6;;;;;24;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;1;1;;;;;;;;1;1;;1;1;;1;1;;1;;0,671;0,685;;;;;;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,561;0,664;;Ejemplo final
